55,46,46,47,53,54,55,56,51,52,53,54,55,56,57,51,51,51,52,50,51,52,49,50,51,52,48,49,50,51,46,47,48,49,46,47,48,46,47,46,47,46,47,46,47,48,46,47,46,47,50,51,52,53,54,55,56,57,50,51,52,53,54,55,56,57,50,51,52,53,54,55,50,51,52,50,51,52,53,54,46,47,48,49,50,51,52,53,54,46,47,48,49,50,51,52,53,54,46,47,48,49,50,51,52,53,54,46,47,48,49,50,51,52,53,46,47,48,49,50,51,52,46,47,48,49,50,51,46,47,48,49,50,45,46,47,48,49,50,46,47,48,49,50,46,47,48,49,46,47,48,49,46,47,48,50,51,52,53,54,55,56,49,50,51,52,53,54,55,56,57,49,50,51,52,53,54,55,56,57,49,50,51,52,53,54,55,56,48,49,50,51,52,53,54,55,47,48,49,50,51,52,53,54,46,47,48,49,50,51,52,53,54,55,46,47,48,49,50,51,52,53,54,55,46,47,48,49,50,51,52,53,54,55,46,47,48,49,50,51,52,53,54,46,47,48,49,50,51,52,53,46,47,48,49,50,51,52,45,46,47,48,49,50,51,45,46,47,48,49,50,45,46,47,48,49,50,46,47,48,49,50,46,47,48,49,46,47,48,50,51,52,53,54,55,56,49,50,51,52,53,54,55,56,48,49,50,51,52,53,54,55,56,57,48,49,50,51,52,53,54,55,56,48,49,50,51,52,53,54,55,46,47,48,49,50,51,52,53,54,55,46,47,48,49,50,51,52,53,54,55,46,47,48,49,50,51,52,53,54,55,46,47,48,49,50,51,52,53,54,55,46,47,48,49,50,51,52,53,54,55,46,47,48,49,50,51,52,53,45,46,47,48,49,50,51,52,53,45,46,47,48,49,50,51,52,53,45,46,47,48,49,50,51,45,46,47,48,49,50,51,45,46,47,48,49,50,46,47,48,49,50,46,47,48,49,47,50,51,52,53,54,55,49,50,51,52,53,54,55,56,48,49,50,51,52,53,54,55,56,57,48,49,50,51,52,53,54,55,56,48,49,50,51,52,53,54,55,47,48,49,50,51,52,53,54,55,46,47,48,49,50,51,52,53,54,55,56,46,47,48,49,50,51,52,53,54,55,46,47,48,49,50,51,52,53,54,55,46,47,48,49,50,51,52,53,54,55,46,47,48,49,50,51,52,53,54,46,47,48,49,50,51,52,53,45,46,47,48,49,50,51,52,53,45,46,47,48,49,50,51,52,45,46,47,48,49,50,51,52,46,47,48,49,50,51,46,47,48,49,50,51,46,47,48,49,48,51,52,49,50,51,52,53,54,55,56,48,49,50,51,52,53,54,55,56,57,48,49,50,51,52,53,54,55,56,48,49,50,51,52,53,54,55,56,47,48,49,50,51,52,53,54,55,56,46,47,48,49,50,51,52,53,54,55,46,47,48,49,50,51,52,53,54,55,45,46,47,48,49,50,51,52,53,54,55,46,47,48,49,50,51,52,53,54,55,46,47,48,49,50,51,52,53,54,45,46,47,48,49,50,51,52,53,45,46,47,48,49,50,51,52,53,45,46,47,48,49,50,51,52,53,45,46,47,48,49,50,51,52,46,47,48,49,50,51,46,47,48,49,50,51,47,48,49,50,48,50,51,52,53,54,49,50,51,52,53,54,55,56,48,49,50,51,52,53,54,55,56,48,49,50,51,52,53,54,55,56,47,48,49,50,51,52,53,54,55,56,47,48,49,50,51,52,53,54,55,46,47,48,49,50,51,52,53,54,55,45,46,47,48,49,50,51,52,53,54,55,45,46,47,48,49,50,51,52,53,54,55,46,47,48,49,50,51,52,53,54,46,47,48,49,50,51,52,53,45,46,47,48,49,50,51,52,53,45,46,47,48,49,50,51,52,53,46,47,48,49,50,51,52,46,47,48,49,50,51,52,46,47,48,49,50,51,47,48,49,50,49,51,52,53,54,55,49,50,51,52,53,54,55,56,48,49,50,51,52,53,54,55,56,47,48,49,50,51,52,53,54,55,56,47,48,49,50,51,52,53,54,55,46,47,48,49,50,51,52,53,54,55,46,47,48,49,50,51,52,53,54,55,45,46,47,48,49,50,51,52,53,54,55,46,47,48,49,50,51,52,53,54,46,47,48,49,50,51,52,53,45,46,47,48,49,50,51,52,53,46,47,48,49,50,51,52,53,46,47,48,49,50,51,52,46,47,48,49,50,51,52,47,48,49,50,51,48,49,50,50,51,52,53,54,55,49,50,51,52,53,54,55,48,49,50,51,52,53,54,55,47,48,49,50,51,52,53,54,55,47,48,49,50,51,52,53,54,55,46,47,48,49,50,51,52,53,54,55,46,47,48,49,50,51,52,53,54,46,47,48,49,50,51,52,53,54,46,47,48,49,50,51,52,53,46,47,48,49,50,51,52,53,46,47,48,49,50,51,52,53,46,47,48,49,50,51,52,47,48,49,50,51,52,47,48,49,50,49,51,52,53,54,50,51,52,53,54,55,49,50,51,52,53,54,55,47,48,49,50,51,52,53,54,55,47,48,49,50,51,52,53,54,55,47,48,49,50,51,52,53,54,47,48,49,50,51,52,53,54,47,48,49,50,51,52,53,54,47,48,49,50,51,52,53,46,47,48,49,50,51,52,53,47,48,49,50,51,52,47,48,49,50,51,52,47,48,49,50,51,50,51,52,53,49,50,51,52,53,54,49,50,51,52,53,54,49,50,51,52,53,54,48,49,50,51,52,53,48,49,50,51,52,53,47,48,49,50,51,52,47,48,49,50,51,52,47,48,49,50,51,47,48,49,50,51,52,50,51,52,53,49,50,51,52,49,50,51,52,49,50,51,52,49,50,51,49,50,51,50,52
47,58,59,59,46,46,46,46,47,47,47,47,47,47,47,48,49,50,50,51,51,51,52,52,52,52,53,53,53,53,54,54,54,54,55,55,55,56,56,57,57,58,58,59,59,59,60,60,61,61,46,46,46,46,46,46,46,46,47,47,47,47,47,47,47,47,48,48,48,48,48,48,49,49,49,50,50,50,50,50,51,51,51,51,51,51,51,51,51,52,52,52,52,52,52,52,52,52,53,53,53,53,53,53,53,53,53,54,54,54,54,54,54,54,54,55,55,55,55,55,55,55,56,56,56,56,56,56,57,57,57,57,57,58,58,58,58,58,58,59,59,59,59,59,60,60,60,60,61,61,61,61,62,62,62,45,45,45,45,45,45,45,46,46,46,46,46,46,46,46,46,47,47,47,47,47,47,47,47,47,48,48,48,48,48,48,48,48,49,49,49,49,49,49,49,49,50,50,50,50,50,50,50,50,51,51,51,51,51,51,51,51,51,51,52,52,52,52,52,52,52,52,52,52,53,53,53,53,53,53,53,53,53,53,54,54,54,54,54,54,54,54,54,55,55,55,55,55,55,55,55,56,56,56,56,56,56,56,57,57,57,57,57,57,57,58,58,58,58,58,58,59,59,59,59,59,59,60,60,60,60,60,61,61,61,61,62,62,62,45,45,45,45,45,45,45,46,46,46,46,46,46,46,46,47,47,47,47,47,47,47,47,47,47,48,48,48,48,48,48,48,48,48,49,49,49,49,49,49,49,49,50,50,50,50,50,50,50,50,50,50,51,51,51,51,51,51,51,51,51,51,52,52,52,52,52,52,52,52,52,52,53,53,53,53,53,53,53,53,53,53,54,54,54,54,54,54,54,54,54,54,55,55,55,55,55,55,55,55,56,56,56,56,56,56,56,56,56,57,57,57,57,57,57,57,57,57,58,58,58,58,58,58,58,59,59,59,59,59,59,59,60,60,60,60,60,60,61,61,61,61,61,62,62,62,62,63,45,45,45,45,45,45,46,46,46,46,46,46,46,46,47,47,47,47,47,47,47,47,47,47,48,48,48,48,48,48,48,48,48,49,49,49,49,49,49,49,49,50,50,50,50,50,50,50,50,50,51,51,51,51,51,51,51,51,51,51,51,52,52,52,52,52,52,52,52,52,52,53,53,53,53,53,53,53,53,53,53,54,54,54,54,54,54,54,54,54,54,55,55,55,55,55,55,55,55,55,56,56,56,56,56,56,56,56,57,57,57,57,57,57,57,57,57,58,58,58,58,58,58,58,58,59,59,59,59,59,59,59,59,60,60,60,60,60,60,61,61,61,61,61,61,62,62,62,62,63,45,45,46,46,46,46,46,46,46,46,47,47,47,47,47,47,47,47,47,47,48,48,48,48,48,48,48,48,48,49,49,49,49,49,49,49,49,49,50,50,50,50,50,50,50,50,50,50,51,51,51,51,51,51,51,51,51,51,52,52,52,52,52,52,52,52,52,52,53,53,53,53,53,53,53,53,53,53,53,54,54,54,54,54,54,54,54,54,54,55,55,55,55,55,55,55,55,55,56,56,56,56,56,56,56,56,56,57,57,57,57,57,57,57,57,57,58,58,58,58,58,58,58,58,58,59,59,59,59,59,59,59,59,60,60,60,60,60,60,61,61,61,61,61,61,62,62,62,62,63,46,46,46,46,46,47,47,47,47,47,47,47,47,48,48,48,48,48,48,48,48,48,49,49,49,49,49,49,49,49,49,50,50,50,50,50,50,50,50,50,50,51,51,51,51,51,51,51,51,51,52,52,52,52,52,52,52,52,52,52,53,53,53,53,53,53,53,53,53,53,53,54,54,54,54,54,54,54,54,54,54,54,55,55,55,55,55,55,55,55,55,56,56,56,56,56,56,56,56,57,57,57,57,57,57,57,57,57,58,58,58,58,58,58,58,58,58,59,59,59,59,59,59,59,60,60,60,60,60,60,60,61,61,61,61,61,61,62,62,62,62,63,47,47,47,47,47,48,48,48,48,48,48,48,48,49,49,49,49,49,49,49,49,49,50,50,50,50,50,50,50,50,50,50,51,51,51,51,51,51,51,51,51,52,52,52,52,52,52,52,52,52,52,53,53,53,53,53,53,53,53,53,53,54,54,54,54,54,54,54,54,54,54,54,55,55,55,55,55,55,55,55,55,56,56,56,56,56,56,56,56,57,57,57,57,57,57,57,57,57,58,58,58,58,58,58,58,58,59,59,59,59,59,59,59,60,60,60,60,60,60,60,61,61,61,61,61,62,62,62,48,48,48,48,48,48,49,49,49,49,49,49,49,50,50,50,50,50,50,50,50,51,51,51,51,51,51,51,51,51,52,52,52,52,52,52,52,52,52,53,53,53,53,53,53,53,53,53,53,54,54,54,54,54,54,54,54,54,55,55,55,55,55,55,55,55,55,56,56,56,56,56,56,56,56,57,57,57,57,57,57,57,57,58,58,58,58,58,58,58,58,59,59,59,59,59,59,59,60,60,60,60,60,60,61,61,61,61,62,48,48,48,48,49,49,49,49,49,49,50,50,50,50,50,50,50,51,51,51,51,51,51,51,51,51,52,52,52,52,52,52,52,52,52,53,53,53,53,53,53,53,53,54,54,54,54,54,54,54,54,55,55,55,55,55,55,55,55,56,56,56,56,56,56,56,57,57,57,57,57,57,57,57,58,58,58,58,58,58,59,59,59,59,59,59,60,60,60,60,60,61,50,50,50,51,51,51,51,51,51,52,52,52,52,52,52,53,53,53,53,53,53,54,54,54,54,54,54,55,55,55,55,55,55,56,56,56,56,56,56,57,57,57,57,57,57,58,58,58,58,58,59,59,59,59,51,51,52,52,52,52,53,53,53,53,54,54,54,54,55,55,55,55,56,56,56,57,57,57,58,53
33,33,33,33,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,46
