"","x"
"326",3.94999999999999
"327",3.75999999999999
"328",3.97000000000003
"329",3.77999999999997
"330",3.88
"331",4
"332",3.96000000000004
"333",4.06999999999999
"334",3.97999999999996
"335",4.00999999999999
"336",3.99000000000001
"337",4.18000000000006
"338",4.1099999999999
"339",4.21000000000004
"340",4.09000000000003
"341",4.21000000000004
"342",4.15999999999997
"343",4.34000000000003
"344",4.17999999999995
"345",4.40999999999997
"346",4.25999999999999
"347",4.25999999999999
"348",4.3900000000001
"349",4.32999999999993
"350",4.39999999999998
"351",4.35000000000002
"352",4.47000000000003
"353",4.39999999999998
"354",4.47000000000003
"355",4.46000000000004
"356",4.53999999999996
"357",4.36000000000001
"358",4.63
"359",4.59000000000003
"360",4.70999999999992
"361",4.68000000000006
"362",4.64999999999998
"363",4.72000000000003
"364",4.55999999999995
"365",4.78999999999996
"366",4.80000000000007
"367",4.67999999999995
"368",4.87
"369",4.85000000000002
"370",4.95000000000005
"371",4.95999999999992
"372",4.85000000000002
"373",4.93000000000006
"374",5.01999999999998
"375",4.94999999999993
"376",5.01999999999998
"377",5.13000000000011
"378",4.89999999999998
"379",5.08999999999992
"380",5.19000000000005
"381",5.01999999999998
"382",5.16999999999996
"383",5.21000000000004
"384",5.14999999999998
"385",5.35000000000002
"386",5.35000000000002
"387",5.14999999999998
"388",5.35000000000002
"389",5.47000000000003
"390",5.24000000000001
"391",5.25
"392",5.43999999999994
"393",5.51999999999998
"394",5.35000000000002
"395",5.46000000000004
"396",5.59000000000003
"397",5.71999999999991
"398",5.67000000000007
"399",5.51999999999998
"400",5.65999999999997
"401",5.74000000000001
"402",5.84000000000003
"403",5.90999999999997
"404",5.63
"405",5.82000000000005
"406",5.92999999999995
"407",5.97000000000003
"408",6.05999999999995
"409",5.75
"410",5.85000000000002
"411",5.96000000000004
"412",6.10000000000002
"413",6.17999999999995
"414",5.89999999999998
"415",6.08000000000004
"416",6.15999999999997
"417",6.26999999999998
"418",6.35000000000002
"419",6.45000000000005
"420",6.05999999999995
"421",6.20000000000005
"422",6.29999999999995
"423",6.38
"424",6.46000000000004
"425",6.47000000000003
"426",6.51999999999998
"427",6.62
"428",6.63999999999999
"429",6.62
"430",6.65999999999997
"431",6.72000000000003
"432",6.7700000000001
"433",6.78999999999996
"434",6.82999999999993
"435",6.86999999999989
"436",6.8900000000001
"437",6.90000000000009
"438",7
"439",6.95999999999981
"440",7
"441",7.07000000000016
"442",7.01999999999998
"443",7.01999999999998
"444",7.06999999999994
"445",7.08000000000015
"446",7.15999999999985
"447",7.10000000000014
"448",7.05999999999995
"449",7.09999999999991
"450",7.16000000000008
"451",7.06999999999994
"452",7.1400000000001
"453",7.16999999999985
"454",7.20000000000005
"455",7.26999999999998
"456",7.16000000000008
"457",7.26999999999998
"458",7.25999999999999
"459",7.27999999999997
"460",7.28999999999996
"461",7.33000000000015
"462",7.3599999999999
"463",7.37000000000012
"464",7.43999999999983
"465",7.79999999999995
"466",7.75
"467",7.75
"468",7.62000000000012
"469",7.66000000000008
"470",8.02999999999997
"471",8.02999999999997
"472",8.00999999999999
"473",7.88999999999987
"474",7.8900000000001
"475",8.15000000000009
"476",8.08999999999992
"477",8.01999999999998
"478",8.32999999999993
"479",8.18000000000006
"480",8.17000000000007
"481",8.04999999999995
"482",8.44000000000005
"483",8.26999999999998
"484",8.20000000000005
"485",8.57999999999993
"486",8.43000000000006
"487",8.41999999999985
"488",8.24000000000001
